Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
6.460000000000004627e-01,1.998255849265514072e+01,2.652829693477537987e+01,-2.456726396068095261e-06,0.000000000000000000e+00
6.470000000000004636e-01,2.000908626977750870e+01,2.652588419548725795e+01,-2.536700106808831719e-06,0.000000000000000000e+00
6.480000000000004645e-01,2.003561157751287780e+01,2.652322187939614295e+01,-2.695732262736271755e-06,0.000000000000000000e+00
6.490000000000004654e-01,2.006213416628648716e+01,2.652030999780040688e+01,-2.965989260295082629e-06,0.000000000000000000e+00
6.500000000000004663e-01,2.008865378653593581e+01,2.651714856676315080e+01,-3.031192371666661356e-06,0.000000000000000000e+00
6.510000000000004672e-01,2.011517018928470080e+01,2.651375980706176705e+01,-3.011396316793354203e-06,0.000000000000000000e+00
6.520000000000004681e-01,2.014168315663419406e+01,2.651016521267587578e+01,-3.209629578215162548e-06,0.000000000000000000e+00
6.530000000000004690e-01,2.016819248251490748e+01,2.650636374964336994e+01,-3.076084887486406122e-06,0.000000000000000000e+00
6.540000000000004698e-01,2.019469795982397287e+01,2.650235438661656673e+01,-3.356272401570621213e-06,0.000000000000000000e+00
6.550000000000004707e-01,2.022119938042775900e+01,2.649813609481717336e+01,-3.342279291594121731e-06,0.000000000000000000e+00
6.560000000000004716e-01,2.024769653516443668e+01,2.649370784802071199e+01,-3.297793983074850066e-06,0.000000000000000000e+00
6.570000000000004725e-01,2.027418921384653316e+01,2.648906862253518568e+01,-3.546419114377466817e-06,0.000000000000000000e+00
6.580000000000004734e-01,2.030067720526345099e+01,2.648421739713669965e+01,-3.636786521241801413e-06,0.000000000000000000e+00
6.590000000000004743e-01,2.032716029718392647e+01,2.647915315305941419e+01,-3.764937636602553288e-06,0.000000000000000000e+00
6.600000000000004752e-01,2.035363827635849532e+01,2.647387487398274075e+01,-3.908701666935945422e-06,0.000000000000000000e+00
6.610000000000004761e-01,2.038011092852191553e+01,2.646838154598549053e+01,-3.921093562782731048e-06,0.000000000000000000e+00
